city,shape,latitude,longitude,date,province,duration,disp_lat,disp_long
Markham,Light,43.866667,-79.266667,2007-06-29,ON,300,43.906109620705806,-79.30453995581769
Hamilton,Light,43.25,-79.833333,2007-06-29,ON,6,43.252250692397354,-79.83674205684977
Forest,Disk/Circle,43.1,-82,2010-06-29,ON,6,43.12829147472977,-82.01651959460227
Kingsville,Fireball,42.033333,-82.75,2012-06-29,ON,60,42.05790846010613,-82.76307113135232
Shell Lake,Spherical,53.3,-107.05,2012-06-29,SK,10,53.31758414823561,-107.01126458294694
Dunnville,Light,42.9,-79.616667,2013-06-29,ON,360,42.89199664186686,-79.6512509577168
Winnipeg,Spherical,49.883333,-97.166667,2013-06-29,MB,300,49.878773274011344,-97.13996284786671
Portage La Prairie,Disk/Circle,49.966667,-98.3,1966-06-30,MB,600,49.96047684378979,-98.28259288880976
Gagetown,Disk/Circle,45.766667,-66.15,1972-06-30,NB,900,45.79601806720775,-66.1297328818776
Carleton,Disk/Circle,46.25,-63.666667,1975-06-30,QC,60,46.249847491364925,-63.681691371482415
Newmarket,Disk/Circle,44.05,-79.45,1977-06-30,ON,21600,44.028268974460666,-79.44566221611575
Vancouver,Formation,49.25,-123.133333,1978-06-30,BC,5,49.24706314871088,-123.14839335415454
Port Perry,Light,44.1,-78.933333,1997-06-30,ON,3600,44.09872798617929,-78.9027509949351
Hinton,Other,53.4,-117.583333,1999-06-30,AB,3600,53.377705603912474,-117.5723025871249
Lethbridge,Disk/Circle,48.366667,-53.866667,1999-06-30,AB,300,48.38970198325869,-53.85328714793606
Kamloops,Unknown,50.666667,-120.333333,2000-06-30,BC,45,50.699470120892485,-120.30900416808149
St. Thomas,Formation,42.783333,-81.183333,2001-06-30,ON,300,42.806813780217794,-81.20202680183516
Huntsville,Light,45.333333,-79.216667,2002-06-30,ON,20,45.354327192603975,-79.2441694279393
Saint John,Light,45.266667,-66.066667,2002-06-30,NB,7200,45.264815495871574,-66.09536564057747
Hamilton,Light,43.25,-79.833333,2003-06-30,ON,2,43.24006742263213,-79.82347838161458
Montreal,Disk/Circle,45.5,-73.583333,2005-06-30,QC,240,45.470412161182615,-73.5702582771698
Vaudreuil,Light,45.4,-74.033333,2007-06-30,QC,8,45.409220203533764,-74.00440641194528
Kingston,Unknown,44.233333,-76.483333,2009-06-30,ON,50,44.199532353765704,-76.4748666547792
Bridgewater,Light,44.366667,-64.516667,2012-06-30,NS,10,44.40479966422599,-64.52128716327306
Milton,Light,46.3,-63.216667,2012-06-30,ON,180,46.27089512420819,-63.18476829083696
Innisfail,Light,52.033333,-113.95,2013-06-30,AB,240,52.0689271619724,-113.9322432237305
Victoria,Triangular,46.216667,-63.483333,2013-06-30,BC,60,46.22279082553518,-63.51486992902994
Chilliwack,Triangular,49.166667,-121.95,2013-06-30,BC,180,49.188080117703045,-121.98296312076968
Brantford,Disk/Circle,43.133333,-80.266667,2002-06-03,ON,20,43.132508499062986,-80.29756344361284
Cambridge,Triangular,43.383333,-80.316667,2003-06-03,ON,180,43.417667251955145,-80.32391084719505
Surrey,Light,49.136353351,-122.821343315,2004-06-03,BC,2,49.102752070977594,-122.81245273142895
Whitby,Disk/Circle,43.866667,-78.933333,2004-06-03,ON,10,43.89150690935608,-78.90880811616725
Toronto,Cylindrical,43.666667,-79.416667,2006-06-03,ON,120,43.68383459204864,-79.40478427687718
Ottawa,Other,45.416667,-75.7,2010-06-03,ON,82800000,45.381813414227786,-75.71357392454519
Harrow,Other,42.033333,-82.916667,2011-06-03,ON,300,42.03012142103109,-82.90342637674941
Montreal,Light,45.5,-73.583333,2011-06-03,QC,30,45.4601342923008,-73.59521311543824
Oshawa,Light,43.9,-78.866667,2013-06-03,ON,300,43.930957390051326,-78.87862187685501
Trail,Other,49.1,-117.716667,1999-06-04,BC,60,49.07831919422374,-117.69587244045049
Kelowna,Triangular,49.9,-119.483333,1998-06-05,BC,1330,49.92912727750837,-119.51883725628197
Houston,Other,54.4,-126.65,2003-06-05,BC,180,54.37425542553887,-126.6802116111852
Ottawa,Fireball,45.416667,-75.7,2004-06-05,ON,NA,45.39046520691422,-75.73721371950579
Mississauga,Light,43.15,-79.5,2007-06-05,ON,1200,43.16110495975241,-79.4924175971374
Brantford,Triangular,43.133333,-80.266667,2007-06-05,ON,120,43.16571453262063,-80.28973117077777
Hamilton,Disk/Circle,43.25,-79.833333,2011-06-05,ON,600,43.215663764532664,-79.79689927997013
Canmore,Disk/Circle,51.1,-115.35,2013-06-05,AB,180,51.10304211368784,-115.32137175273152
Toronto,Cylindrical,43.666667,-79.416667,2013-06-05,ON,3600,43.63576379135308,-79.43553203431945
Mississauga,Unknown,43.15,-79.5,2013-06-05,ON,30,43.14770826529711,-79.53259447144342
Calgary,Cylindrical,51.083333,-114.083333,1963-06-06,AB,120,51.10888259822446,-114.0936955053726
North Bay,Cylindrical,46.3,-79.45,1973-06-06,ON,180,46.285128921661524,-79.489726545419515
Toronto,Cylindrical,43.666667,-79.416667,1986-06-06,ON,120,43.65237818367836,-79.40614345388545
Simcoe,Unknown,42.833333,-80.3,2002-06-06,ON,2,42.8188003341848,-80.33665074020621
Aurora,Spherical,44,-79.466667,2002-06-06,ON,15,43.97866023683921,-79.49219089886228
Brockville,Light,44.583333,-75.683333,2004-06-06,ON,180,44.547762435562355,-75.71292437342868
Woodstock,Disk/Circle,43.133333,-80.75,2006-06-06,NB,600,43.152704287021784,-80.75268736215308
Edmonton,Unknown,53.55,-113.5,2007-06-06,AB,15,53.52233047027141,-113.48390551812949
Taber,Fireball,49.783333,-112.15,2012-06-06,AB,120,49.749279201905615,-112.14118068294601
New Westminster,Light,49.216667,-122.916667,2004-06-07,BC,300,49.19785135081095,-122.90934332167788
Peterborough,Disk/Circle,44.3,-78.333333,2005-06-07,ON,1800,44.283360013477505,-78.35214396320225
Stratford,Fireball,46.22,-63.1,2010-06-07,ON,4,46.180784588996325,-63.12345354896037
Brantford,Fireball,43.133333,-80.266667,2013-06-07,ON,120,43.11135914789457,-80.30339956590959
Winnipeg,Disk/Circle,49.883333,-97.166667,1998-06-08,MB,600,49.843842886629886,-97.17005477724653
Kelowna,Light,49.9,-119.483333,2000-06-08,BC,15,49.873002425804735,-119.44940542414732
Elora,Disk/Circle,43.683333,-80.433333,2006-06-08,ON,30,43.71885235719325,-80.41785776330103
St. George,Disk/Circle,48.433333,-58.5,1975-06-09,ON,120,48.42043111544046,-58.48334795791657
Montreal,Other,45.5,-73.583333,2007-06-09,QC,1,45.48397935917601,-73.57262412587124
Montreal,Disk/Circle,45.5,-73.583333,2007-06-09,QC,420,45.48844858683646,-73.559120544027
Pierrefonds,Triangular,45.466667,-73.883333,2012-06-09,QC,25,45.429459101725946,-73.85634466193561
Oakville,Light,43.433333,-79.666667,2013-06-09,ON,120,43.43293503601047,-79.69408909196089
Brooks,Spherical,50.566667,-111.9,2013-06-09,AB,90,50.58774341221955,-111.91357134034857
Collingwood,Other,44.5,-80.216667,1966-07-10,ON,60,44.481938156429685,-80.19714044360502
Dartmouth,Spherical,44.666667,-63.566667,1975-07-10,NS,240,44.63552629938406,-63.52762187629999
Victoria,Spherical,46.216667,-63.483333,1991-07-10,BC,900,46.19255684744624,-63.481432942505364
Kingston,Disk/Circle,44.233333,-76.483333,1994-07-10,ON,300,44.254514277707216,-76.47785973442663
New Westminster,Disk/Circle,49.216667,-122.916667,2000-07-10,BC,7200,49.240428897012585,-122.95386242345029
Castlegar,Triangular,49.316667,-117.666667,2003-07-10,BC,180,49.316502957344625,-117.68063476825189
Winfield,Light,50.02,-119.41,2003-07-10,BC,120,50.04245715377852,-119.39949403190985
Oshawa,Light,43.9,-78.866667,2006-07-10,ON,60,43.87107286902145,-78.85171029364749
Montreal,Other,45.5,-73.583333,2010-07-10,QC,15,45.49214590227231,-73.54712674090585
Hanover,Light,44.15,-81.033333,2010-07-10,ON,8,44.18510023834183,-81.07107808714673
Halifax,Other,44.65,-63.6,2010-07-10,NS,600,44.663013881444925,-63.63386846104634
London,Light,42.983333,-81.25,2013-07-10,ON,900,42.99280143884885,-81.26608924398197
London,Light,42.983333,-81.25,2013-07-10,ON,900,42.95822358401436,-81.25312671843916
Scarborough,Disk/Circle,43.75,-79.2,2013-07-10,ON,10,43.73040263444186,-79.18988603096456
Vancouver,Fireball,49.25,-123.133333,2001-07-11,BC,1200,49.231273342520005,-123.15426827274204
Ottawa,Light,45.416667,-75.7,2001-07-11,ON,3,45.438626661040445,-75.7133033693768
Cold Lake,Light,54.465,-110.183056,2002-07-11,AB,360,54.47814702708274,-110.205742455138
Toronto,Other,43.666667,-79.416667,2002-07-11,ON,600,43.65262631246877,-79.41157762456743
Lake Cowichan,Light,48.816667,-124.033333,2004-07-11,BC,1200,48.84281551718768,-124.05223413864093
Niagara Falls,Other,43.1,-79.05,2005-07-11,ON,600,43.12498053152114,-79.03432770242915
Grande Prairie,Fireball,55.166667,-118.8,2006-07-11,AB,900,55.17394173914623,-118.77161337787288
Edmonton,Square/Rectangular,53.55,-113.5,2009-07-11,AB,12,53.52930859621614,-113.47880511224272
Dartmouth,Triangular,44.666667,-63.566667,2009-07-11,NS,240,44.67004753613901,-63.57244424548056
Winnipeg,Square/Rectangular,49.883333,-97.166667,2010-07-11,MB,3600,49.862619625552924,-97.16153216686158
Grimsby,Fireball,43.2,-79.55,2012-07-11,ON,300,43.16439273966477,-79.51825331024828
Cornwall,Spherical,46.24,-63.21,2012-07-11,ON,2700,46.24770149901509,-63.225666034258886
Campbell River,Disk/Circle,50.016667,-125.25,2013-07-11,BC,30,50.00773072706592,-125.2423656378314
St. Catherines,Cylindrical,43.166667,-79.233333,2013-07-11,ON,60,43.16689957244378,-79.23334397479836
Windsor,Other,45.583333,-72,1960-07-01,ON,900,45.616091167665445,-72.02283716581759
Midland,Disk/Circle,44.75,-79.9,1960-07-01,ON,1020,44.7409680609405,-79.9095286446251
Les Escoumins,Fireball,48.35,-69.416667,1972-07-01,QC,120,48.34892880961299,-69.41531803578195
Saint John,Disk/Circle,45.266667,-66.066667,1973-07-01,NB,120,45.27319302838352,-66.10340268848516
Toronto,Other,43.666667,-79.416667,1975-07-01,ON,7200,43.659174113590836,-79.42977256693001
Kitchener,Spherical,43.45,-80.5,1977-07-01,ON,120,43.41762232871727,-80.53306720960882
Gravenhurst,Disk/Circle,44.916667,-79.366667,1980-07-01,ON,60,44.901312924214274,-79.35465689441247
Oxdrift,Disk/Circle,49.816667,-92.983333,1982-07-01,ON,900,49.810920864120696,-92.99093878993708
Thompson,Unknown,55.75,-97.866667,1984-07-01,MB,10,55.76531317532062,-97.8469710712327
Niagara Falls,Other,43.1,-79.05,1987-07-01,ON,21600,43.07997109798715,-79.0531819534488
Winnipeg,Spherical,49.883333,-97.166667,1988-07-01,MB,30,49.905347055997126,-97.196953015477
Victoria,Disk/Circle,46.216667,-63.483333,1990-07-01,BC,15,46.21473237346915,-63.46725962601547
Parry Sound,Disk/Circle,45.333333,-80.033333,1996-07-01,ON,5,45.35027088697943,-80.03940510332527
Langley,Fireball,49.1,-122.65,1997-07-01,BC,900,49.1159758521989,-122.65296234844253
St. Catharines,Formation,43.166667,-79.233333,1998-07-01,ON,17,43.165323069207936,-79.2460571458185
Montreal,Spherical,45.5,-73.583333,1999-07-01,PQ,1,45.5203500155732,-73.61777752872496
Burnaby,Spherical,49.25,-122.95,1999-07-01,BC,60,49.2257398400642,-122.91428351283076
Toronto,Spherical,43.666667,-79.416667,1999-07-01,ON,240,43.62758307443989,-79.41636016659496
Ottawa,Unknown,45.416667,-75.7,2000-07-01,ON,300,45.430777290538515,-75.67976358374582
Victoria,Cylindrical,46.216667,-63.483333,2001-07-01,BC,1200,46.2285234844504,-63.451797794363856
Huntsville,Disk/Circle,45.333333,-79.216667,2002-07-01,ON,3,45.320662954486345,-79.23967526616583
Pickering,Unknown,43.866667,-79.033333,2004-07-01,ON,1200,43.83382050741521,-79.04121749142128
Portage La Prairie,Light,49.966667,-98.3,2005-07-01,MB,1800,49.9320082202932,-98.2781664318219
Manotick,Unknown,45.24,-75.68,2005-07-01,ON,10,45.263076421804726,-75.66788673920558
Kincardine,Disk/Circle,44.166667,-81.633333,2006-07-01,ON,600,44.1872844872443,-81.65508027415663
Guelph,Triangular,43.55,-80.25,2008-07-01,ON,2400,43.58201843068003,-80.28921557530757
Truro,Light,45.366667,-63.3,2008-07-01,NS,9900,45.40539681404885,-63.279415768403574
Oakville,Fireball,43.433333,-79.666667,2009-07-01,ON,2,43.41251901101265,-79.67665940381643
Hastings,Fireball,44.3,-77.95,2010-07-01,ON,300,44.316726559642696,-77.9205802808516
Sudbury,Disk/Circle,46.5,-80.966667,2010-07-01,ON,900,46.53647531487047,-80.97717174286079
Newmarket,Fireball,44.05,-79.45,2010-07-01,ON,120,44.016825932841755,-79.42014813488352
Mount Forest,Fireball,43.966667,-80.733333,2011-07-01,ON,600,43.96164236716983,-80.70552877312473
St. Catharines,Spherical,43.166667,-79.233333,2011-07-01,ON,1200,43.13911315079835,-79.2095355841512
Niagara Falls,Light,43.1,-79.05,2011-07-01,ON,1,43.08599071945996,-79.03872001763433
St. Catharines,Fireball,43.166667,-79.233333,2012-07-01,ON,30,43.173592464533264,-79.24255920762138
Peterborough,Light,44.3,-78.333333,2012-07-01,ON,600,44.284270712062714,-78.35529068333969
Bath,Other,44.183333,-76.766667,2012-07-01,ON,1200,44.167643349226,-76.73579613810465
Niagara Falls,Cylindrical,43.1,-79.05,2012-07-01,ON,40,43.088497977331286,-79.050808965303
Windsor,Fireball,45.583333,-72,2012-07-01,ON,60,45.558469584304284,-71.98443662524225
Thunder Bay,Disk/Circle,48.4,-89.233333,2012-07-01,ON,600,48.39635366920382,-89.22725171813686
Winnipeg,Other,49.883333,-97.166667,2013-07-01,MB,60,49.896297909356086,-97.16636162210312
Fredericton,Light,45.95,-66.633333,2013-07-01,NA,120,45.921666917298,-66.67155427118702
Barrie,Disk/Circle,44.383333,-79.7,2002-07-12,ON,300,44.358812340739554,-79.71980020316316
Toronto,Disk/Circle,43.666667,-79.416667,2003-07-12,ON,1800,43.647024720497996,-79.4192432350671
Dryden,Light,49.783333,-92.833333,2004-07-12,ON,360,49.80542925598043,-92.86102541701808
Oakville,Light,43.433333,-79.666667,2004-07-12,ON,7200,43.418108536376984,-79.65522399473993
Calgary,Unknown,51.083333,-114.083333,2008-07-12,AB,10,51.064693748503366,-114.06902587430496
Barrie,Cylindrical,44.383333,-79.7,2009-07-12,ON,120,44.35216029049773,-79.72474561257286
Elmira,Cylindrical,46.433333,-62.066667,2012-07-12,ON,240,46.41118267318178,-62.08489244496505
Kitchener,Disk/Circle,43.45,-80.5,2013-07-12,ON,4,43.48784436328336,-80.49745888348669
Ajax,Other,43.85,-79.016667,2013-07-12,ON,5,43.8270089198649,-79.04960424175539
Toronto,Cylindrical,43.666667,-79.416667,2013-07-12,ON,5,43.65413514582497,-79.41785881605057
St. Catharines,Cylindrical,43.166667,-79.233333,2013-07-12,ON,40,43.15705845445451,-79.23836373690459
Milton,Spherical,46.3,-63.216667,2013-07-12,ON,3,46.2751225999184,-63.24001420572455
Vancouver,Light,49.25,-123.133333,2013-07-12,BC,120,49.236569192186,-123.09955754259548
Trenton,Other,44.1,-77.583333,2001-07-13,NS,900,44.110557941850274,-77.55392790181509
Vancouver,Fireball,49.25,-123.133333,2002-07-13,BC,130,49.26408765316009,-123.14043151529448
Tofino,Light,49.133333,-125.9,2003-07-13,BC,120,49.12751896792966,-125.91190547903999
Hensall,Cylindrical,43.433333,-81.5,2003-07-13,ON,5,43.43633529681655,-81.48199763685467
Waterloo,Other,45.35,-72.516667,2003-07-13,ON,2400,45.334370037913324,-72.54460559619645
Victoria,Formation,46.216667,-63.483333,2004-07-13,BC,100,46.21780083976743,-63.49570105114894
Vancouver,Other,49.25,-123.133333,2004-07-13,BC,120,49.25116957705468,-123.0976276098
Toronto,Disk/Circle,43.666667,-79.416667,2005-07-13,ON,120,43.68571029616576,-79.42489058656675
Maple Ridge,Formation,49.25,-122.5,2007-07-13,BC,6,49.2841770405136,-122.47866006158294
Montreal,Other,45.5,-73.583333,2011-07-13,QC,300,45.50088630272076,-73.56785845551585
Truro,Fireball,45.366667,-63.3,2012-07-13,NS,300,45.401796420477886,-63.29715250581503
Winnipeg,Disk/Circle,49.883333,-97.166667,2012-07-13,MB,240,49.88700916193369,-97.18538036793525
Ottawa,Formation,45.416667,-75.7,2013-07-13,ON,600,45.40831181908083,-75.6901876467839
Toronto,Light,43.666667,-79.416667,2013-07-13,ON,600,43.63093501348106,-79.40958325196115
Nelson House,Unknown,55.8,-98.85,1983-07-14,MB,10800,55.81908238288015,-98.867366802562
Otter Lake,Disk/Circle,45.3,-79.933333,1999-07-14,PQ,300,45.33882958956062,-79.96382460338936
Mississauga,Triangular,43.15,-79.5,2001-07-14,ON,10,43.17395551510155,-79.46917843552309
St. Catharines,Light,43.166667,-79.233333,2002-07-14,ON,120,43.15291297579241,-79.26051288980932
Windsor,Disk/Circle,45.583333,-72,2002-07-14,ON,300,45.596044916677656,-71.98671751035378
Saint John,Disk/Circle,45.266667,-66.066667,2003-07-14,NB,120,45.30046671437155,-66.08820923434625
Toronto,Light,43.666667,-79.416667,2004-07-14,ON,10,43.69554072087686,-79.42302319774461
Burlington,Other,43.316667,-79.8,2004-07-14,ON,4800,43.31201281501037,-79.76040415866304
Ajax,Other,43.85,-79.016667,2004-07-14,ON,NA,43.87141317255795,-78.98246806459561
Richmond,Light,45.666667,-72.15,2004-07-14,BC,120,45.67059049788919,-72.1589723663032
Nanaimo,Disk/Circle,49.15,-123.916667,2005-07-14,BC,900,49.118335518818355,-123.95619182871708
Scarborough,Triangular,43.75,-79.2,2005-07-14,ON,20,43.74390981759876,-79.2207469463162
Brampton,Disk/Circle,43.683333,-79.766667,2006-07-14,ON,15,43.71683728294389,-79.77993959982004
Brampton,Other,43.683333,-79.766667,2008-07-14,ON,180,43.644047541934434,-79.7343183242163
Brampton,Fireball,43.683333,-79.766667,2010-07-14,ON,1,43.68815397864151,-79.73506297499
Regina,Light,50.45,-104.616667,2010-07-14,SK,3600,50.42018217947335,-104.65210193131173
Oakville,Fireball,43.433333,-79.666667,2012-07-14,ON,300,43.470546181462126,-79.65617901038436
Winnipeg,Spherical,49.883333,-97.166667,2012-07-14,MB,120,49.87844705557394,-97.16726283118186
Pickering,Square/Rectangular,43.866667,-79.033333,2013-07-14,ON,300,43.88090404806715,-79.06105629038007
New Toronto,Disk/Circle,43.6,-79.5,1954-07-15,ON,600,43.61491769054904,-79.48107816388833
Cambridge,Disk/Circle,43.383333,-80.316667,1965-07-15,ON,1800,43.35568009281475,-80.28868076387852
Calgary,Spherical,51.083333,-114.083333,1967-07-15,AB,300,51.11785547880399,-114.12083984952359
Toronto,Fireball,43.666667,-79.416667,1971-07-15,ON,3,43.65582186104786,-79.44971021447385
Matheson,Spherical,48.533333,-80.466667,1974-07-15,ON,3,48.518799435514396,-80.44236768245756
Ottawa,Disk/Circle,45.416667,-75.7,1975-07-15,ON,300,45.39092458790225,-75.71301957825197
Ottawa,Spherical,45.416667,-75.7,1975-07-15,ON,600,45.39381056135577,-75.68422222293916
Summerside,Square/Rectangular,46.4,-63.783333,1975-07-15,PE,300,46.365142100024975,-63.752540591637995
Auteuil,Spherical,45.616667,-73.75,1977-07-15,PQ,120,45.61878903165516,-73.7446953066811
St. Albert,Light,53.633333,-113.633333,1978-07-15,AB,1200,53.61424986362401,-113.62079232459831
Regina,Light,50.45,-104.616667,1978-07-15,SK,240,50.41344832830132,-104.64302702764104
Kelowna,Formation,49.9,-119.483333,1982-07-15,BC,3600,49.87065246190876,-119.51245983662025
Belleville,Disk/Circle,44.166667,-77.383333,1985-07-15,ON,180,44.131154373027954,-77.3747472675139
Elmvale,Light,44.583333,-79.866667,1986-07-15,ON,1200,44.62053892135563,-79.86941951502172
Longueuil,Light,45.533333,-73.516667,1987-07-15,PQ,5,45.5067718351068,-73.4914517706266
Scarborough,Triangular,43.75,-79.2,1990-07-15,ON,900,43.757847441975024,-79.23048070969058
Crofton,Formation,48.866667,-123.65,1991-07-15,BC,15,48.89277415342685,-123.61162186371166
Prince George,Light,53.916667,-122.766667,1994-07-15,BC,120,53.91070153912586,-122.74076345868467
Algonquin Park,Light,45.55,-78.6,1995-07-15,ON,480,45.524763918221,-78.59487584466115
Prince George,Fireball,53.916667,-122.766667,1997-07-15,NA,10,53.904963763896944,-122.78704579412992
Toronto,Disk/Circle,43.666667,-79.416667,1997-07-15,ON,15,43.67353554140833,-79.45323668200577
Taber,Triangular,49.783333,-112.15,1998-07-15,AB,10,49.781983775644925,-112.16138760834932
Gull Lake,Light,50.1,-108.483333,1999-07-15,AB,180,50.114101023059334,-108.50660692164615
Guelph,Light,43.55,-80.25,2000-07-15,ON,30,43.53815622555092,-80.2668667882122
Windsor,Unknown,45.583333,-72,2000-07-15,ON,259200,45.56166043385807,-72.00015780450777
Amherstburg,Spherical,42.1,-83.1,2000-07-15,ON,30,42.10090044725686,-83.13900823930274
Vancouver,Other,49.25,-123.133333,2000-07-15,BC,480,49.254536962397395,-123.1114074488165
Beauval,Unknown,55.15,-107.616667,2002-07-15,SK,20,55.111006064582625,-107.6133061591169
Kelowna,Light,49.9,-119.483333,2003-07-15,BC,180,49.92887841535732,-119.49106991717535
Waterdown,Cylindrical,43.333333,-79.883333,2003-07-15,ON,300,43.33132987121064,-79.8811195447849
